200 19900
1 14 89
1 15 70
1 16 18
1 17 18
1 18 97
1 19 25
1 20 44
1 21 71
1 22 84
1 23 91
1 24 100
1 25 73
1 26 26
1 27 45
1 28 91
1 29 6
1 30 40
1 31 55
1 32 87
1 33 70
1 34 83
1 35 43
1 36 65
1 37 98
1 38 8
1 39 56
1 40 5
1 41 49
1 42 12
1 43 23
1 44 29
1 45 100
1 46 44
1 47 47
1 48 69
1 49 41
1 50 23
1 51 12
1 52 11
1 53 6
1 54 2
1 55 62
1 56 31
1 57 79
1 58 6
1 59 21
1 60 37
1 61 45
1 62 27
1 63 23
1 64 66
1 65 9
1 66 17
1 67 83
1 68 59
1 69 25
1 70 38
1 71 63
1 72 25
1 73 1
1 74 37
1 75 53
1 76 100
1 77 80
1 78 51
1 79 69
1 80 72
1 81 74
1 82 32
1 83 82
1 84 31
1 85 34
1 86 95
1 87 61
1 88 64
1 89 100
1 90 82
1 91 100
1 92 97
1 93 60
1 94 74
1 95 14
1 96 69
1 97 91
1 98 96
1 99 27
1 100 67
1 101 85
1 102 41
1 103 91
1 104 85
1 105 77
1 106 43
1 107 37
1 108 8
1 109 46
1 110 57
1 111 80
1 112 19
1 113 88
1 114 13
1 115 49
1 116 73
1 117 60
1 118 10
1 119 37
1 120 11
1 121 43
1 122 88
1 123 7
1 124 2
1 125 14
1 126 73
1 127 22
1 128 56
1 129 20
1 130 100
1 131 22
1 132 5
1 133 40
1 134 12
1 135 41
1 136 68
1 137 6
1 138 29
1 139 28
1 140 51
1 141 85
1 142 59
1 143 21
1 144 25
1 145 23
1 146 70
1 147 97
1 148 82
1 149 31
1 150 85
1 151 93
1 152 73
1 153 73
1 154 51
1 155 26
1 156 86
1 157 23
1 158 100
1 159 41
1 160 43
1 161 99
1 162 14
1 163 99
1 164 91
1 165 25
1 166 91
1 167 10
1 168 82
1 169 20
1 170 37
1 171 33
1 172 56
1 173 95
1 174 5
1 175 80
1 176 70
1 177 74
1 178 77
1 179 51
1 180 56
1 181 61
1 182 43
1 183 80
1 184 85
1 185 94
1 186 6
1 187 22
1 188 68
1 189 5
1 190 14
1 191 62
1 192 55
1 193 27
1 194 60
1 195 45
1 196 3
1 197 3
1 198 7
1 199 85
2 3 22
2 4 43
2 5 69
2 6 29
2 7 90
2 8 73
2 9 9
2 10 59
2 11 99
2 12 37
2 13 9
2 14 54
2 15 49
2 16 4
2 17 34
2 18 34
2 19 49
2 20 91
2 21 55
2 22 68
2 23 47
2 24 69
2 25 30
2 26 1
2 27 47
2 28 89
2 29 98
2 30 50
2 31 91
2 32 4
2 33 34
2 34 64
2 35 98
2 36 54
2 37 93
2 38 87
2 39 26
2 40 53
2 41 97
2 42 76
2 43 89
2 44 58
2 45 30
2 46 37
2 47 61
2 48 15
2 49 22
2 50 61
2 51 5
2 52 29
2 53 28
2 54 51
2 55 49
2 56 57
2 57 3
2 58 95
2 59 98
2 60 100
2 61 44
2 62 40
2 63 3
2 64 29
2 65 4
2 66 1
2 67 82
2 68 48
2 69 39
2 70 60
2 71 52
2 72 36
2 73 35
2 74 40
2 75 93
2 76 16
2 77 28
2 78 5
2 79 30
2 80 50
2 81 65
2 82 86
2 83 30
2 84 44
2 85 36
2 86 78
2 87 1
2 88 39
2 89 72
2 90 50
2 91 90
2 92 68
2 93 89
2 94 93
2 95 96
2 96 44
2 97 45
2 98 30
2 99 91
2 100 83
2 101 41
2 102 42
2 103 70
2 104 27
2 105 33
2 106 62
2 107 43
2 108 61
2 109 18
2 110 24
2 111 62
2 112 82
2 113 10
2 114 91
2 115 26
2 116 97
2 117 68
2 118 78
2 119 35
2 120 91
2 121 27
2 122 25
2 123 58
2 124 15
2 125 69
2 126 6
2 127 59
2 128 13
2 129 87
2 130 1
2 131 47
2 132 27
2 133 95
2 134 17
2 135 53
2 136 79
2 137 30
2 138 47
2 139 91
2 140 48
2 141 71
2 142 52
2 143 81
2 144 32
2 145 94
2 146 58
2 147 28
2 148 13
2 149 87
2 150 15
2 151 56
2 152 13
2 153 91
2 154 13
2 155 80
2 156 11
2 157 70
2 158 90
2 159 75
2 160 56
2 161 42
2 162 21
2 163 34
2 164 88
2 165 89
2 166 39
2 167 67
2 168 71
2 169 85
2 170 57
2 171 18
2 172 7
2 173 61
2 174 50
2 175 38
2 176 6
2 177 60
2 178 18
2 179 19
2 180 46
2 181 84
2 182 74
2 183 59
2 184 74
2 185 38
2 186 90
2 187 84
2 188 8
2 189 79
2 190 58
2 191 15
2 192 72
2 193 30
2 194 1
2 195 60
2 196 19
2 197 39
2 198 26
2 199 89
3 4 75
3 5 34
3 6 58
3 7 82
3 8 94
3 9 59
3 10 71
3 11 100
3 12 18
3 13 40
3 14 70
3 15 64
3 16 23
3 17 95
3 18 74
3 19 48
3 20 32
3 21 63
3 22 83
3 23 91
3 24 93
3 25 92
3 26 58
3 27 16
3 28 22
3 29 58
3 30 75
3 31 92
3 32 48
3 33 52
3 34 32
3 35 22
3 36 38
3 37 41
3 38 55
3 39 31
3 40 99
3 41 26
3 42 82
3 43 17
3 44 17
3 45 3
3 46 32
3 47 40
3 48 97
3 49 5
3 50 39
3 51 81
3 52 19
3 53 22
3 54 71
3 55 63
3 56 13
3 57 80
3 58 78
3 59 86
3 60 37
3 61 5
3 62 77
3 63 84
3 64 8
3 65 60
3 66 58
3 67 45
3 68 100
3 69 12
3 70 28
3 71 51
3 72 37
3 73 61
3 74 19
3 75 6
3 76 64
3 77 50
3 78 45
3 79 12
3 80 6
3 81 35
3 82 92
3 83 76
3 84 56
3 85 15
3 86 90
3 87 69
3 88 94
3 89 19
3 90 6
3 91 83
3 92 23
3 93 83
3 94 18
3 95 31
3 96 94
3 97 75
3 98 27
3 99 94
3 100 87
3 101 54
3 102 44
3 103 75
3 104 15
3 105 14
3 106 80
3 107 78
3 108 63
3 109 76
3 110 89
3 111 20
3 112 11
3 113 33
3 114 95
3 115 18
3 116 47
3 117 36
3 118 38
3 119 92
3 120 54
3 121 44
3 122 74
3 123 29
3 124 26
3 125 92
3 126 11
3 127 19
3 128 18
3 129 37
3 130 64
3 131 56
3 132 91
3 133 59
3 134 31
3 135 5
3 136 72
3 137 62
3 138 34
3 139 86
3 140 90
3 141 74
3 142 5
3 143 52
3 144 6
3 145 51
3 146 69
3 147 4
3 148 86
3 149 7
3 150 96
3 151 40
3 152 50
3 153 21
3 154 68
3 155 27
3 156 64
3 157 78
3 158 97
3 159 82
3 160 66
3 161 61
3 162 37
3 163 56
3 164 71
3 165 19
3 166 12
3 167 43
3 168 33
3 169 97
3 170 80
3 171 22
3 172 71
3 173 85
3 174 73
3 175 28
3 176 35
3 177 41
3 178 84
3 179 73
3 180 99
3 181 31
3 182 64
3 183 48
3 184 51
3 185 31
3 186 74
3 187 15
3 188 60
3 189 23
3 190 48
3 191 25
3 192 83
3 193 36
3 194 33
3 195 5
3 196 55
3 197 44
3 198 99
3 199 87
4 5 41
4 6 79
4 7 60
4 8 63
4 9 63
4 10 84
4 11 42
4 12 49
4 13 24
4 14 25
4 15 73
4 16 23
4 17 55
4 18 36
4 19 22
4 20 58
4 21 66
4 22 48
4 23 72
4 24 77
4 25 70
4 26 19
4 27 2
4 28 4
4 29 54
4 30 34
4 31 8
4 32 60
4 33 29
4 34 7
4 35 98
4 36 21
4 37 85
4 38 9
4 39 35
4 40 99
4 41 92
4 42 77
4 43 99
4 44 16
4 45 53
4 46 72
4 47 90
4 48 60
4 49 7
4 50 11
4 51 17
4 52 25
4 53 10
4 54 40
4 55 1
4 56 79
4 57 10
4 58 54
4 59 82
4 60 15
4 61 39
4 62 90
4 63 27
4 64 68
4 65 48
4 66 24
4 67 88
4 68 32
4 69 33
4 70 23
4 71 82
4 72 76
4 73 51
4 74 80
4 75 91
4 76 55
4 77 51
4 78 32
4 79 14
4 80 58
4 81 95
4 82 82
4 83 82
4 84 4
4 85 21
4 86 34
4 87 83
4 88 82
4 89 88
4 90 16
4 91 97
4 92 26
4 93 5
4 94 23
4 95 93
4 96 52
4 97 98
4 98 33
4 99 35
4 100 82
4 101 7
4 102 16
4 103 58
4 104 9
4 105 96
4 106 100
4 107 63
4 108 98
4 109 84
4 110 77
4 111 55
4 112 78
4 113 10
4 114 88
4 115 33
4 116 83
4 117 22
4 118 67
4 119 64
4 120 61
4 121 83
4 122 12
4 123 86
4 124 87
4 125 86
4 126 31
4 127 91
4 128 84
4 129 15
4 130 77
4 131 17
4 132 21
4 133 93
4 134 26
4 135 29
4 136 40
4 137 26
4 138 91
4 139 37
4 140 61
4 141 19
4 142 44
4 143 38
4 144 29
4 145 83
4 146 22
4 147 11
4 148 56
4 149 89
4 150 26
4 151 16
4 152 71
4 153 38
4 154 54
4 155 9
4 156 23
4 157 84
4 158 51
4 159 58
4 160 98
4 161 28
4 162 27
4 163 70
4 164 72
4 165 52
4 166 50
4 167 11
4 168 29
4 169 40
4 170 99
4 171 89
4 172 11
4 173 94
4 174 78
4 175 91
4 176 77
4 177 100
4 178 53
4 179 32
4 180 88
4 181 78
4 182 100
4 183 58
4 184 67
4 185 53
4 186 18
4 187 42
4 188 36
4 189 69
4 190 99
4 191 85
4 192 96
4 193 77
4 194 6
4 195 67
4 196 29
4 197 55
4 198 29
4 199 9
5 6 94
5 7 79
5 8 98
5 9 56
5 10 73
5 11 75
5 12 46
5 13 1
5 14 26
5 15 98
5 16 84
5 17 13
5 18 28
5 19 83
5 20 22
5 21 94
5 22 35
5 23 40
5 24 35
5 25 22
5 26 60
5 27 86
5 28 58
5 29 55
5 30 62
5 31 63
5 32 73
5 33 42
5 34 17
5 35 53
5 36 51
5 37 63
5 38 83
5 39 100
5 40 18
5 41 55
5 42 74
5 43 16
5 44 7
5 45 52
5 46 65
5 47 91
5 48 64
5 49 92
5 50 73
5 51 38
5 52 38
5 53 60
5 54 29
5 55 72
5 56 81
5 57 88
5 58 57
5 59 91
5 60 42
5 61 71
5 62 53
5 63 66
5 64 12
5 65 70
5 66 18
5 67 62
5 68 84
5 69 52
5 70 13
5 71 1
5 72 7
5 73 39
5 74 68
5 75 65
5 76 90
5 77 33
5 78 55
5 79 5
5 80 76
5 81 80
5 82 42
5 83 13
5 84 39
5 85 70
5 86 37
5 87 71
5 88 57
5 89 45
5 90 61
5 91 50
5 92 15
5 93 66
5 94 15
5 95 27
5 96 87
5 97 84
5 98 40
5 99 70
5 100 36
5 101 53
5 102 22
5 103 94
5 104 91
5 105 90
5 106 10
5 107 32
5 108 74
5 109 65
5 110 36
5 111 49
5 112 96
5 113 78
5 114 14
5 115 34
5 116 99
5 117 50
5 118 56
5 119 56
5 120 94
5 121 69
5 122 57
5 123 61
5 124 34
5 125 24
5 126 87
5 127 72
5 128 59
5 129 78
5 130 41
5 131 46
5 132 82
5 133 62
5 134 91
5 135 24
5 136 51
5 137 1
5 138 55
5 139 76
5 140 65
5 141 43
5 142 25
5 143 60
5 144 20
5 145 90
5 146 45
5 147 70
5 148 39
5 149 52
5 150 77
5 151 84
5 152 20
5 153 34
5 154 44
5 155 5
5 156 57
5 157 82
5 158 76
5 159 67
5 160 12
5 161 68
5 162 13
5 163 93
5 164 30
5 165 3
5 166 69
5 167 32
5 168 3
5 169 75
5 170 8
5 171 19
5 172 17
5 173 84
5 174 78
5 175 88
5 176 73
5 177 74
5 178 58
5 179 63
5 180 26
5 181 34
5 182 98
5 183 97
5 184 19
5 185 42
5 186 54
5 187 27
5 188 75
5 189 81
5 190 94
5 191 86
5 192 49
5 193 6
5 194 31
5 195 30
5 196 60
5 197 99
5 198 61
5 199 63
6 7 25
6 8 20
6 9 81
6 10 42
6 11 3
6 12 11
6 13 81
6 14 27
6 15 84
6 16 90
6 17 41
6 18 9
6 19 24
6 20 39
6 21 58
6 22 94
6 23 32
6 24 11
6 25 21
6 26 6
6 27 91
6 28 14
6 29 92
6 30 39
6 31 71
6 32 22
6 33 68
6 34 30
6 35 72
6 36 81
6 37 44
6 38 96
6 39 100
6 40 25
6 41 89
6 42 55
6 43 87
6 44 70
6 45 33
6 46 70
6 47 11
6 48 74
6 49 31
6 50 34
6 51 64
6 52 88
6 53 80
6 54 95
6 55 50
6 56 100
6 57 52
6 58 40
6 59 65
6 60 43
6 61 31
6 62 87
6 63 16
6 64 50
6 65 16
6 66 87
6 67 82
6 68 12
6 69 35
6 70 34
6 71 88
6 72 23
6 73 88
6 74 74
6 75 44
6 76 20
6 77 43
6 78 55
6 79 45
6 80 25
6 81 40
6 82 60
6 83 64
6 84 19
6 85 54
6 86 13
6 87 70
6 88 6
6 89 5
6 90 34
6 91 100
6 92 35
6 93 20
6 94 16
6 95 36
6 96 88
6 97 54
6 98 70
6 99 51
6 100 88
6 101 3
6 102 38
6 103 63
6 104 90
6 105 11
6 106 6
6 107 61
6 108 5
6 109 12
6 110 58
6 111 30
6 112 4
6 113 17
6 114 93
6 115 22
6 116 23
6 117 6
6 118 44
6 119 80
6 120 62
6 121 29
6 122 79
6 123 48
6 124 1
6 125 46
6 126 83
6 127 88
6 128 100
6 129 52
6 130 90
6 131 87
6 132 54
6 133 27
6 134 49
6 135 95
6 136 37
6 137 7
6 138 8
6 139 93
6 140 18
6 141 65
6 142 22
6 143 21
6 144 81
6 145 67
6 146 95
6 147 55
6 148 24
6 149 38
6 150 34
6 151 85
6 152 18
6 153 13
6 154 32
6 155 18
6 156 10
6 157 66
6 158 57
6 159 9
6 160 70
6 161 46
6 162 96
6 163 23
6 164 72
6 165 96
6 166 70
6 167 60
6 168 2
6 169 77
6 170 53
6 171 72
6 172 41
6 173 26
6 174 44
6 175 73
6 176 92
6 177 90
6 178 28
6 179 67
6 180 79
6 181 13
6 182 51
6 183 97
6 184 25
6 185 34
6 186 14
6 187 87
6 188 100
6 189 71
6 190 95
6 191 69
6 192 16
6 193 42
6 194 43
6 195 40
6 196 38
6 197 64
6 198 99
6 199 91
7 8 40
7 9 3
7 10 14
7 11 32
7 12 29
7 13 58
7 14 5
7 15 72
7 16 47
7 17 84
7 18 39
7 19 26
7 20 96
7 21 41
7 22 22
7 23 73
7 24 27
7 25 35
7 26 59
7 27 26
7 28 57
7 29 53
7 30 46
7 31 73
7 32 47
7 33 40
7 34 12
7 35 84
7 36 4
7 37 62
7 38 26
7 39 43
7 40 17
7 41 40
7 42 75
7 43 45
7 44 97
7 45 31
7 46 68
7 47 95
7 48 14
7 49 58
7 50 20
7 51 61
7 52 51
7 53 93
7 54 33
7 55 77
7 56 80
7 57 91
7 58 54
7 59 36
7 60 96
7 61 99
7 62 8
7 63 42
7 64 38
7 65 71
7 66 77
7 67 41
7 68 85
7 69 2
7 70 84
7 71 1
7 72 93
7 73 10
7 74 97
7 75 41
7 76 40
7 77 64
7 78 36
7 79 5
7 80 74
7 81 7
7 82 65
7 83 24
7 84 52
7 85 50
7 86 52
7 87 31
7 88 40
7 89 5
7 90 66
7 91 87
7 92 3
7 93 26
7 94 80
7 95 92
7 96 48
7 97 8
7 98 85
7 99 32
7 100 62
7 101 20
7 102 32
7 103 54
7 104 29
7 105 28
7 106 95
7 107 20
7 108 44
7 109 82
7 110 24
7 111 69
7 112 88
7 113 40
7 114 44
7 115 39
7 116 89
7 117 95
7 118 21
7 119 81
7 120 99
7 121 87
7 122 19
7 123 53
7 124 64
7 125 99
7 126 96
7 127 11
7 128 6
7 129 80
7 130 43
7 131 67
7 132 99
7 133 26
7 134 73
7 135 79
7 136 54
7 137 67
7 138 98
7 139 49
7 140 48
7 141 73
7 142 17
7 143 87
7 144 13
7 145 60
7 146 78
7 147 1
7 148 54
7 149 98
7 150 33
7 151 4
7 152 36
7 153 52
7 154 8
7 155 99
7 156 50
7 157 55
7 158 62
7 159 7
7 160 35
7 161 4
7 162 26
7 163 85
7 164 29
7 165 98
7 166 64
7 167 34
7 168 16
7 169 61
7 170 82
7 171 15
7 172 86
7 173 98
7 174 1
7 175 98
7 176 9
7 177 30
7 178 50
7 179 14
7 180 80
7 181 35
7 182 17
7 183 15
7 184 86
7 185 76
7 186 66
7 187 87
7 188 31
7 189 27
7 190 93
7 191 17
7 192 30
7 193 70
7 194 53
7 195 10
7 196 67
7 197 16
7 198 96
7 199 34
8 9 29
8 10 77
8 11 48
8 12 14
8 13 27
8 14 1
8 15 63
8 16 87
8 17 30
8 18 64
8 19 1
8 20 9
8 21 98
8 22 17
8 23 76
8 24 83
8 25 45
8 26 41
8 27 21
8 28 27
8 29 19
8 30 66
8 31 95
8 32 100
8 33 35
8 34 47
8 35 9
8 36 54
8 37 63
8 38 4
8 39 87
8 40 43
8 41 33
8 42 35
8 43 8
8 44 11
8 45 35
8 46 70
8 47 97
8 48 16
8 49 85
8 50 97
8 51 25
8 52 83
8 53 66
8 54 52
8 55 17
8 56 62
8 57 44
8 58 38
8 59 88
8 60 62
8 61 3
8 62 82
8 63 61
8 64 89
8 65 80
8 66 21
8 67 42
8 68 94
8 69 25
8 70 29
8 71 36
8 72 9
8 73 63
8 74 43
8 75 71
8 76 97
8 77 64
8 78 67
8 79 12
8 80 1
8 81 16
8 82 88
8 83 35
8 84 33
8 85 91
8 86 51
8 87 94
8 88 34
8 89 40
8 90 81
8 91 95
8 92 94
8 93 14
8 94 55
8 95 83
8 96 45
8 97 76
8 98 24
8 99 39
8 100 52
8 101 52
8 102 74
8 103 12
8 104 66
8 105 69
8 106 82
8 107 14
8 108 84
8 109 100
8 110 78
8 111 36
8 112 15
8 113 65
8 114 70
8 115 47
8 116 8
8 117 73
8 118 92
8 119 41
8 120 12
8 121 24
8 122 88
8 123 58
8 124 37
8 125 94
8 126 40
8 127 82
8 128 21
8 129 15
8 130 72
8 131 72
8 132 19
8 133 97
8 134 35
8 135 84
8 136 65
8 137 68
8 138 98
8 139 1
8 140 68
8 141 75
8 142 36
8 143 34
8 144 91
8 145 58
8 146 33
8 147 50
8 148 30
8 149 24
8 150 91
8 151 93
8 152 48
8 153 30
8 154 50
8 155 36
8 156 23
8 157 41
8 158 69
8 159 44
8 160 56
8 161 40
8 162 67
8 163 26
8 164 37
8 165 54
8 166 61
8 167 53
8 168 21
8 169 58
8 170 5
8 171 88
8 172 84
8 173 41
8 174 22
8 175 27
8 176 98
8 177 6
8 178 28
8 179 79
8 180 29
8 181 70
8 182 71
8 183 28
8 184 99
8 185 21
8 186 64
8 187 22
8 188 61
8 189 84
8 190 17
8 191 68
8 192 24
8 193 83
8 194 93
8 195 12
8 196 36
8 197 54
8 198 64
8 199 9
9 10 63
9 11 69
9 12 96
9 13 99
9 14 61
9 15 69
9 16 77
9 17 10
9 18 74
9 19 4
9 20 88
9 21 55
9 22 74
9 23 58
9 24 82
9 25 24
9 26 30
9 27 97
9 28 45
9 29 43
9 30 81
9 31 13
9 32 10
9 33 56
9 34 48
9 35 55
9 36 67
9 37 35
9 38 60
9 39 82
9 40 43
9 41 74
9 42 2
9 43 39
9 44 72
9 45 14
9 46 59
9 47 100
9 48 23
9 49 85
9 50 56
9 51 62
9 52 91
9 53 81
9 54 72
9 55 24
9 56 4
9 57 1
9 58 21
9 59 1
9 60 43
9 61 53
9 62 13
9 63 5
9 64 8
9 65 60
9 66 59
9 67 26
9 68 95
9 69 18
9 70 59
9 71 37
9 72 91
9 73 61
9 74 27
9 75 15
9 76 74
9 77 38
9 78 66
9 79 49
9 80 22
9 81 21
9 82 10
9 83 64
9 84 1
9 85 33
9 86 87
9 87 5
9 88 34
9 89 59
9 90 57
9 91 28
9 92 11
9 93 69
9 94 32
9 95 70
9 96 29
9 97 42
9 98 47
9 99 75
9 100 59
9 101 6
9 102 11
9 103 2
9 104 66
9 105 90
9 106 68
9 107 91
9 108 27
9 109 33
9 110 39
9 111 100
9 112 6
9 113 1
9 114 63
9 115 58
9 116 33
9 117 49
9 118 62
9 119 18
9 120 8
9 121 70
9 122 98
9 123 70
9 124 39
9 125 29
9 126 40
9 127 19
9 128 71
9 129 86
9 130 93
9 131 81
9 132 43
9 133 55
9 134 34
9 135 8
9 136 44
9 137 1
9 138 51
9 139 22
9 140 86
9 141 89
9 142 21
9 143 91
9 144 41
9 145 35
9 146 48
9 147 26
9 148 84
9 149 62
9 150 95
9 151 43
9 152 31
9 153 92
9 154 64
9 155 21
9 156 21
9 157 55
9 158 39
9 159 43
9 160 93
9 161 31
9 162 23
9 163 35
9 164 86
9 165 9
9 166 95
9 167 81
9 168 9
9 169 45
9 170 3
9 171 46
9 172 85
9 173 23
9 174 88
9 175 26
9 176 58
9 177 36
9 178 3
9 179 93
9 180 49
9 181 97
9 182 87
9 183 31
9 184 41
9 185 50
9 186 52
9 187 13
9 188 57
9 189 90
9 190 55
9 191 49
9 192 73
9 193 29
9 194 83
9 195 58
9 196 89
9 197 77
9 198 38
9 199 98
10 11 21
10 12 40
10 13 95
10 14 6
10 15 15
10 16 83
10 17 83
10 18 24
10 19 70
10 20 37
10 21 16
10 22 18
10 23 85
10 24 54
10 25 100
10 26 25
10 27 55
10 28 51
10 29 37
10 30 11
10 31 93
10 32 43
10 33 59
10 34 65
10 35 24
10 36 42
10 37 22
10 38 12
10 39 70
10 40 11
10 41 61
10 42 91
10 43 3
10 44 56
10 45 48
10 46 17
10 47 90
10 48 82
10 49 40
10 50 59
10 51 18
10 52 7
10 53 76
10 54 2
10 55 12
10 56 75
10 57 79
10 58 66
10 59 78
10 60 67
10 61 77
10 62 70
10 63 62
10 64 35
10 65 34
10 66 37
10 67 28
10 68 7
10 69 100
10 70 98
10 71 17
10 72 61
10 73 40
10 74 71
10 75 68
10 76 87
10 77 87
10 78 9
10 79 68
10 80 78
10 81 67
10 82 37
10 83 36
10 84 94
10 85 38
10 86 47
10 87 20
10 88 68
10 89 13
10 90 97
10 91 35
10 92 41
10 93 18
10 94 96
10 95 75
10 96 51
10 97 32
10 98 3
10 99 9
10 100 31
10 101 52
10 102 26
10 103 43
10 104 91
10 105 48
10 106 62
10 107 77
10 108 35
10 109 70
10 110 96
10 111 64
10 112 36
10 113 32
10 114 52
10 115 81
10 116 21
10 117 98
10 118 1
10 119 89
10 120 62
10 121 97
10 122 75
10 123 2
10 124 15
10 125 70
10 126 29
10 127 17
10 128 53
10 129 83
10 130 26
10 131 83
10 132 34
10 133 3
10 134 78
10 135 24
10 136 50
10 137 91
10 138 52
10 139 36
10 140 61
10 141 47
10 142 100
10 143 48
10 144 30
10 145 3
10 146 29
10 147 50
10 148 100
10 149 29
10 150 90
10 151 14
10 152 77
10 153 64
10 154 67
10 155 91
10 156 85
10 157 95
10 158 60
10 159 37
10 160 77
10 161 85
10 162 72
10 163 10
10 164 39
10 165 1
10 166 85
10 167 40
10 168 91
10 169 36
10 170 76
10 171 51
10 172 82
10 173 27
10 174 51
10 175 63
10 176 29
10 177 79
10 178 65
10 179 80
10 180 59
10 181 54
10 182 45
10 183 35
10 184 70
10 185 12
10 186 78
10 187 6
10 188 58
10 189 37
10 190 43
10 191 35
10 192 73
10 193 66
10 194 96
10 195 11
10 196 66
10 197 33
10 198 50
10 199 8
11 12 68
11 13 77
11 14 59
11 15 2
11 16 3
11 17 61
11 18 64
11 19 83
11 20 39
11 21 28
11 22 15
11 23 97
11 24 34
11 25 59
11 26 31
11 27 55
11 28 70
11 29 8
11 30 60
11 31 28
11 32 96
11 33 2
11 34 14
11 35 68
11 36 19
11 37 61
11 38 30
11 39 36
11 40 93
11 41 32
11 42 44
11 43 13
11 44 8
11 45 54
11 46 14
11 47 63
11 48 14
11 49 29
11 50 97
11 51 52
11 52 57
11 53 11
11 54 100
11 55 42
11 56 70
11 57 82
11 58 96
11 59 91
11 60 90
11 61 55
11 62 70
11 63 37
11 64 9
11 65 83
11 66 5
11 67 27
11 68 96
11 69 34
11 70 15
11 71 88
11 72 65
11 73 58
11 74 52
11 75 25
11 76 11
11 77 65
11 78 39
11 79 24
11 80 94
11 81 35
11 82 27
11 83 2
11 84 46
11 85 26
11 86 95
11 87 67
11 88 7
11 89 90
11 90 57
11 91 48
11 92 96
11 93 27
11 94 85
11 95 4
11 96 61
11 97 41
11 98 83
11 99 56
11 100 74
11 101 49
11 102 96
11 103 91
11 104 6
11 105 47
11 106 67
11 107 68
11 108 64
11 109 5
11 110 91
11 111 9
11 112 91
11 113 69
11 114 62
11 115 36
11 116 94
11 117 56
11 118 2
11 119 52
11 120 45
11 121 11
11 122 52
11 123 92
11 124 89
11 125 36
11 126 48
11 127 49
11 128 76
11 129 82
11 130 57
11 131 1
11 132 30
11 133 52
11 134 43
11 135 35
11 136 50
11 137 61
11 138 2
11 139 65
11 140 65
11 141 44
11 142 73
11 143 56
11 144 12
11 145 34
11 146 43
11 147 57
11 148 41
11 149 97
11 150 60
11 151 37
11 152 59
11 153 11
11 154 29
11 155 47
11 156 98
11 157 76
11 158 95
11 159 25
11 160 57
11 161 51
11 162 26
11 163 86
11 164 54
11 165 20
11 166 72
11 167 56
11 168 81
11 169 25
11 170 20
11 171 97
11 172 68
11 173 45
11 174 4
11 175 31
11 176 30
11 177 47
11 178 87
11 179 71
11 180 95
11 181 46
11 182 59
11 183 53
11 184 9
11 185 87
11 186 99
11 187 6
11 188 14
11 189 45
11 190 31
11 191 22
11 192 48
11 193 8
11 194 59
11 195 1
11 196 79
11 197 30
11 198 8
11 199 59
12 13 54
12 14 80
12 15 8
12 16 73
12 17 76
12 18 11
12 19 3
12 20 5
12 21 9
