100 4950
13 24 248
13 25 102
13 26 477
13 27 389
13 28 205
13 29 142
13 30 432
13 31 383
13 32 238
13 33 100
13 34 489
13 35 373
13 36 243
13 37 138
13 38 480
13 39 442
13 40 244
13 41 86
13 42 452
13 43 416
13 44 273
13 45 63
13 46 451
13 47 368
13 48 213
13 49 68
13 50 488
13 51 434
13 52 223
13 53 80
13 54 478
13 55 413
13 56 232
13 57 95
13 58 495
13 59 371
13 60 222
13 61 6
13 62 456
13 63 430
13 64 204
13 65 44
13 66 496
13 67 455
13 68 197
13 69 87
13 70 490
13 71 414
13 72 222
13 73 104
13 74 473
13 75 389
13 76 245
13 77 65
13 78 433
13 79 362
13 80 225
13 81 95
13 82 466
13 83 422
13 84 201
13 85 109
13 86 468
13 87 439
13 88 209
13 89 74
13 90 500
13 91 396
13 92 166
13 93 103
13 94 475
13 95 408
13 96 259
13 97 59
13 98 499
13 99 424
14 15 364
14 16 243
14 17 323
14 18 25
14 19 364
14 20 239
14 21 405
14 22 18
14 23 417
14 24 220
14 25 374
14 26 18
14 27 359
14 28 284
14 29 354
14 30 53
14 31 383
14 32 226
14 33 385
14 34 26
14 35 401
14 36 244
14 37 353
14 38 19
14 39 417
14 40 221
14 41 439
14 42 12
14 43 394
14 44 211
14 45 402
14 46 13
14 47 373
14 48 259
14 49 399
14 50 65
14 51 400
14 52 245
14 53 465
14 54 22
14 55 322
14 56 244
14 57 374
14 58 52
14 59 372
14 60 245
14 61 470
14 62 44
14 63 443
14 64 262
14 65 430
14 66 38
14 67 398
14 68 279
14 69 381
14 70 49
14 71 395
14 72 243
14 73 411
14 74 37
14 75 353
14 76 222
14 77 399
14 78 37
14 79 379
14 80 245
14 81 380
14 82 21
14 83 356
14 84 263
14 85 357
14 86 32
14 87 346
14 88 254
14 89 409
14 90 36
14 91 335
14 92 301
14 93 384
14 94 24
14 95 352
14 96 233
14 97 457
14 98 55
14 99 385
15 16 370
15 17 317
15 18 388
15 19 22
15 20 342
15 21 337
15 22 382
15 23 52
15 24 281
15 25 321
15 26 362
15 27 23
15 28 395
15 29 279
15 30 385
15 31 41
15 32 321
15 33 318
15 34 381
15 35 64
15 36 386
15 37 284
15 38 380
15 39 53
15 40 325
15 41 333
15 42 355
15 43 31
15 44 380
15 45 365
15 46 363
15 47 49
15 48 275
15 49 357
15 50 428
15 51 37
15 52 343
15 53 353
15 54 358
15 55 43
15 56 367
15 57 336
15 58 416
15 59 46
15 60 286
15 61 419
15 62 397
15 63 80
15 64 295
15 65 413
15 66 365
15 67 47
15 68 373
15 69 344
15 70 413
15 71 32
15 72 331
15 73 309
15 74 399
15 75 25
15 76 283
15 77 367
15 78 367
15 79 58
15 80 350
15 81 328
15 82 348
15 83 15
15 84 304
15 85 332
15 86 340
15 87 38
15 88 320
15 89 341
15 90 383
15 91 32
15 92 301
15 93 314
15 94 353
15 95 13
15 96 394
15 97 364
15 98 419
15 99 21
16 17 116
16 18 244
16 19 383
16 20 28
16 21 196
16 22 250
16 23 412
16 24 89
16 25 169
16 26 259
16 27 351
16 28 42
16 29 173
16 30 203
16 31 362
16 32 49
16 33 183
16 34 267
16 35 366
16 36 18
16 37 168
16 38 258
16 39 418
16 40 46
16 41 238
16 42 233
16 43 389
16 44 40
16 45 179
16 46 230
16 47 346
16 48 101
16 49 180
16 50 257
16 51 404
16 52 29
16 53 260
16 54 262
16 55 345
16 56 3
16 57 160
16 58 267
16 59 347
16 60 85
16 61 239
16 62 227
16 63 427
16 64 84
16 65 195
16 66 279
16 67 416
16 68 38
16 69 164
16 70 262
16 71 388
16 72 40
16 73 217
16 74 245
16 75 347
16 76 87
16 77 175
16 78 209
16 79 346
16 80 21
16 81 171
16 82 251
16 83 370
16 84 76
16 85 143
16 86 256
16 87 376
16 88 56
16 89 199
16 90 279
16 91 340
16 92 107
16 93 184
16 94 259
16 95 359
16 96 32
16 97 245
16 98 270
16 99 389
17 18 331
17 19 335
17 20 99
17 21 84
17 22 334
17 23 349
17 24 105
17 25 54
17 26 336
17 27 294
17 28 110
17 29 60
17 30 295
17 31 297
17 32 101
17 33 68
17 34 349
17 35 295
17 36 132
17 37 54
17 38 340
17 39 357
17 40 108
17 41 123
17 42 311
17 43 328
17 44 154
17 45 80
17 46 311
17 47 281
17 48 70
17 49 77
17 50 353
17 51 345
17 52 94
17 53 148
17 54 337
17 55 305
17 56 113
17 57 51
17 58 358
17 59 283
17 60 79
17 61 149
17 62 320
17 63 357
17 64 62
17 65 118
17 66 354
17 67 362
17 68 89
17 69 58
17 70 353
17 71 327
17 72 89
17 73 101
17 74 335
17 75 292
17 76 102
17 77 78
17 78 294
17 79 278
17 80 100
17 81 58
17 82 325
17 83 322
17 84 60
17 85 34
17 86 326
17 87 334
17 88 73
17 89 88
17 90 359
17 91 292
17 92 24
17 93 68
17 94 333
17 95 309
17 96 148
17 97 135
17 98 362
17 99 332
18 19 388
18 20 243
18 21 414
18 22 10
18 23 440
18 24 230
18 25 383
18 26 38
18 27 382
18 28 283
18 29 365
18 30 42
18 31 406
18 32 232
18 33 394
18 34 29
18 35 423
18 36 243
18 37 364
18 38 20
18 39 440
18 40 226
18 41 449
18 42 33
18 43 418
18 44 209
18 45 408
18 46 25
18 47 395
18 48 269
18 49 407
18 50 41
18 51 424
18 52 248
18 53 475
18 54 43
18 55 346
18 56 245
18 57 381
18 58 30
18 59 394
18 60 254
18 61 475
18 62 24
18 63 467
18 64 270
18 65 434
18 66 52
18 67 422
18 68 281
18 69 388
18 70 26
18 71 419
18 72 248
18 73 422
18 74 12
18 75 376
18 76 232
18 77 406
18 78 37
18 79 401
18 80 247
18 81 388
18 82 45
18 83 380
18 84 271
18 85 365
18 86 56
18 87 370
18 88 260
18 89 418
18 90 41
18 91 358
18 92 310
18 93 393
18 94 46
18 95 375
18 96 231
18 97 465
18 98 34
18 99 409
19 20 355
19 21 358
19 22 382
19 23 58
19 24 294
19 25 341
19 26 360
19 27 45
19 28 410
19 29 299
19 30 387
19 31 62
19 32 334
19 33 338
19 34 380
19 35 85
19 36 399
19 37 304
19 38 379
19 39 55
19 40 338
19 41 355
19 42 355
19 43 43
19 44 392
19 45 386
19 46 363
19 47 71
19 48 290
19 49 377
19 50 428
19 51 39
19 52 357
19 53 375
19 54 356
19 55 42
19 56 380
19 57 356
19 58 415
19 59 69
19 60 301
19 61 440
19 62 399
19 63 88
19 64 310
19 65 434
19 66 362
19 67 35
19 68 388
19 69 364
19 70 412
19 71 46
19 72 345
19 73 331
19 74 399
19 75 45
19 76 296
19 77 387
19 78 369
19 79 80
19 80 364
19 81 348
19 82 347
19 83 13
19 84 319
19 85 351
19 86 338
19 87 21
19 88 335
19 89 361
19 90 380
19 91 43
19 92 319
19 93 334
19 94 351
19 95 26
19 96 407
19 97 385
19 98 418
19 99 28
20 21 181
20 22 248
20 23 384
20 24 62
20 25 153
20 26 255
20 27 323
20 28 60
20 29 151
20 30 204
20 31 334
20 32 22
20 33 166
20 34 264
20 35 338
20 36 46
20 37 147
20 38 255
20 39 390
20 40 23
20 41 222
20 42 228
20 43 361
20 44 57
20 45 169
20 46 227
20 47 317
20 48 73
20 49 168
20 50 260
20 51 376
20 52 5
20 53 246
20 54 256
20 55 318
20 56 25
20 57 146
20 58 268
20 59 318
20 60 57
20 61 233
20 62 229
20 63 399
20 64 57
20 65 191
20 66 274
20 67 388
20 68 44
20 69 151
20 70 263
20 71 360
20 72 13
20 73 199
20 74 245
20 75 319
20 76 60
20 77 166
20 78 207
20 79 317
20 80 9
20 81 156
20 82 245
20 83 343
20 84 50
20 85 129
20 86 249
20 87 349
20 88 30
20 89 185
20 90 275
20 91 313
20 92 85
20 93 166
20 94 253
20 95 331
20 96 58
20 97 232
20 98 271
20 99 361
21 22 417
21 23 359
21 24 185
21 25 31
21 26 418
21 27 313
21 28 179
21 29 65
21 30 379
21 31 309
21 32 185
21 33 23
21 34 431
21 35 300
21 36 209
21 37 61
21 38 423
21 39 368
21 40 192
21 41 43
21 42 393
21 43 341
21 44 235
21 45 36
21 46 394
21 47 294
21 48 147
21 49 28
21 50 437
21 51 359
21 52 177
21 53 65
21 54 418
21 55 336
21 56 193
21 57 36
21 58 441
21 59 296
21 60 160
21 61 84
21 62 403
21 63 359
21 64 144
21 65 80
21 66 435
21 67 380
21 68 163
21 69 34
21 70 437
21 71 339
21 72 172
21 73 36
21 74 418
21 75 313
21 76 183
21 77 40
21 78 377
21 79 288
21 80 181
21 81 26
21 82 405
21 83 345
21 84 143
21 85 53
21 86 406
21 87 362
21 88 157
21 89 4
21 90 441
21 91 319
21 92 104
21 93 26
21 94 414
21 95 332
21 96 226
21 97 52
21 98 445
21 99 349
22 23 435
22 24 232
22 25 386
22 26 28
22 27 377
22 28 290
22 29 367
22 30 51
22 31 401
22 32 236
22 33 397
22 34 19
22 35 419
22 36 249
22 37 366
22 38 10
22 39 435
22 40 230
22 41 451
22 42 28
22 43 412
22 44 216
22 45 412
22 46 24
22 47 390
22 48 271
22 49 410
22 50 48
22 51 418
22 52 253
22 53 478
22 54 32
22 55 340
22 56 251
22 57 385
22 58 34
22 59 390
22 60 257
22 61 479
22 62 34
22 63 461
22 64 273
22 65 439
22 66 42
22 67 416
22 68 287
22 69 392
22 70 31
22 71 413
22 72 252
22 73 424
22 74 21
22 75 371
22 76 234
22 77 410
22 78 41
22 79 397
22 80 252
22 81 392
22 82 36
22 83 374
22 84 274
22 85 368
22 86 47
22 87 364
22 88 264
22 89 421
22 90 31
22 91 352
22 92 313
22 93 396
22 94 36
22 95 370
22 96 238
22 97 468
22 98 37
22 99 403
23 24 324
23 25 347
23 26 414
23 27 63
23 28 435
23 29 305
23 30 437
23 31 52
23 32 364
23 33 341
23 34 434
23 35 60
23 36 429
23 37 311
23 38 432
23 39 11
23 40 369
23 41 349
23 42 408
23 43 24
23 44 426
23 45 390
23 46 415
23 47 68
23 48 314
23 49 381
23 50 480
23 51 19
23 52 385
23 53 365
23 54 410
23 55 95
23 56 409
23 57 362
23 58 468
23 59 67
23 60 328
23 61 437
23 62 450
23 63 30
23 64 334
23 65 437
23 66 418
23 67 38
23 68 412
23 69 370
23 70 465
23 71 24
23 72 373
23 73 328
23 74 452
23 75 68
23 76 326
23 77 392
23 78 419
23 79 72
23 80 392
23 81 353
23 82 401
23 83 62
23 84 343
23 85 361
23 86 392
23 87 79
23 88 360
23 89 362
23 90 435
23 91 83
23 92 336
23 93 337
23 94 405
23 95 65
23 96 438
23 97 379
23 98 471
23 99 32
24 25 155
24 26 232
24 27 262
24 28 121
24 29 136
24 30 198
24 31 275
24 32 41
24 33 165
24 34 246
24 35 281
24 36 106
24 37 134
24 38 238
24 39 330
24 40 44
24 41 219
24 42 208
24 43 301
24 44 102
24 45 185
24 46 209
24 47 259
24 48 39
24 49 181
24 50 256
24 51 315
24 52 65
24 53 245
24 54 233
24 55 256
24 56 87
24 57 155
24 58 258
24 59 260
24 60 26
24 61 254
24 62 221
24 63 340
24 64 43
24 65 219
24 66 250
24 67 327
24 68 101
24 69 162
24 70 253
24 71 300
24 72 54
24 73 192
24 74 235
24 75 258
24 76 3
24 77 183
24 78 193
24 79 259
24 80 72
24 81 160
24 82 220
24 83 281
24 84 48
24 85 139
24 86 222
24 87 287
24 88 50
24 89 189
24 90 255
24 91 251
24 92 82
24 93 164
24 94 229
24 95 270
24 96 114
24 97 237
24 98 262
24 99 300
25 26 387
25 27 298
25 28 156
25 29 43
25 30 349
25 31 296
25 32 155
25 33 14
25 34 400
25 35 289
25 36 183
25 37 37
25 38 392
25 39 356
25 40 162
25 41 69
25 42 363
25 43 328
25 44 207
25 45 44
25 46 363
25 47 280
25 48 117
25 49 36
25 50 406
25 51 346
25 52 148
25 53 94
25 54 387
25 55 317
25 56 166
25 57 17
25 58 411
25 59 282
25 60 129
25 61 109
25 62 373
25 63 350
25 64 113
25 65 92
25 66 404
25 67 365
25 68 138
25 69 24
25 70 406
25 71 326
25 72 143
25 73 50
25 74 388
25 75 297
25 76 152
25 77 46
25 78 347
25 79 275
25 80 153
25 81 8
25 82 375
25 83 329
25 84 113
25 85 27
25 86 376
25 87 344
25 88 127
25 89 35
25 90 410
25 91 301
25 92 73
25 93 17
25 94 383
25 95 315
25 96 200
25 97 82
25 98 414
25 99 334
26 27 357
26 28 300
26 29 365
26 30 71
26 31 382
26 32 241
26 33 397
26 34 20
26 35 400
26 36 261
26 37 364
26 38 21
26 39 413
26 40 235
26 41 450
26 42 27
26 43 392
26 44 228
26 45 415
26 46 31
26 47 372
26 48 271
26 49 413
26 50 75
26 51 397
26 52 260
26 53 477
26 54 5
26 55 319
26 56 260
26 57 387
26 58 57
26 59 371
26 60 258
26 61 483
26 62 60
26 63 441
26 64 274
26 65 445
26 66 20
26 67 394
26 68 295
26 69 394
26 70 55
26 71 393
26 72 258
26 73 422
26 74 49
26 75 351
26 76 235
26 77 413
26 78 55
26 79 379
26 80 260
26 81 392
26 82 14
26 83 352
26 84 276
26 85 370
26 86 22
26 87 341
26 88 268
26 89 422
26 90 25
26 91 332
26 92 314
26 93 396
26 94 9
26 95 349
26 96 251
26 97 469
26 98 59
26 99 382
27 28 375
27 29 256
27 30 376
27 31 28
27 32 303
27 33 294
27 34 377
27 35 51
27 36 368
