100 4950
2 33 820
2 34 587
2 35 589
2 36 388
2 37 293
2 38 281
2 39 638
2 40 449
2 41 268
2 42 568
2 43 310
2 44 902
2 45 629
2 46 261
2 47 735
2 48 299
2 49 298
2 50 726
2 51 150
2 52 471
2 53 670
2 54 396
2 55 436
2 56 551
2 57 262
2 58 440
2 59 539
2 60 140
2 61 152
2 62 816
2 63 760
2 64 210
2 65 753
2 66 305
2 67 678
2 68 673
2 69 549
2 70 290
2 71 510
2 72 561
2 73 204
2 74 648
2 75 260
2 76 338
2 77 764
2 78 408
2 79 682
2 80 667
2 81 557
2 82 618
2 83 499
2 84 754
2 85 225
2 86 285
2 87 491
2 88 685
2 89 377
2 90 8
2 91 629
2 92 475
2 93 446
2 94 592
2 95 507
2 96 546
2 97 347
2 98 653
2 99 307
3 4 474
3 5 793
3 6 873
3 7 518
3 8 839
3 9 115
3 10 617
3 11 556
3 12 258
3 13 799
3 14 519
3 15 648
3 16 955
3 17 693
3 18 535
3 19 491
3 20 192
3 21 694
3 22 825
3 23 814
3 24 378
3 25 536
3 26 1055
3 27 576
3 28 966
3 29 785
3 30 562
3 31 685
3 32 691
3 33 665
3 34 604
3 35 1094
3 36 228
3 37 389
3 38 373
3 39 647
3 40 375
3 41 867
3 42 510
3 43 436
3 44 802
3 45 951
3 46 350
3 47 879
3 48 454
3 49 778
3 50 1085
3 51 497
3 52 835
3 53 855
3 54 971
3 55 177
3 56 402
3 57 784
3 58 811
3 59 291
3 60 471
3 61 458
3 62 923
3 63 1213
3 64 745
3 65 585
3 66 860
3 67 900
3 68 1064
3 69 133
3 70 623
3 71 1005
3 72 485
3 73 733
3 74 727
3 75 572
3 76 626
3 77 783
3 78 747
3 79 675
3 80 985
3 81 1053
3 82 36
3 83 876
3 84 679
3 85 486
3 86 814
3 87 134
3 88 867
3 89 603
3 90 609
3 91 93
3 92 551
3 93 165
3 94 790
3 95 508
3 96 1055
3 97 895
3 98 344
3 99 757
4 5 517
4 6 430
4 7 563
4 8 595
4 9 388
4 10 771
4 11 150
4 12 617
4 13 336
4 14 714
4 15 799
4 16 950
4 17 524
4 18 716
4 19 702
4 20 283
4 21 324
4 22 398
4 23 406
4 24 397
4 25 187
4 26 920
4 27 622
4 28 743
4 29 435
4 30 833
4 31 669
4 32 857
4 33 193
4 34 261
4 35 937
4 36 536
4 37 434
4 38 653
4 39 268
4 40 271
4 41 883
4 42 191
4 43 749
4 44 331
4 45 674
4 46 539
4 47 502
4 48 761
4 49 996
4 50 804
4 51 570
4 52 631
4 53 510
4 54 925
4 55 511
4 56 168
4 57 973
4 58 622
4 59 224
4 60 613
4 61 615
4 62 514
4 63 985
4 64 923
4 65 118
4 66 1024
4 67 567
4 68 811
4 69 358
4 70 523
4 71 857
4 72 182
4 73 710
4 74 358
4 75 844
4 76 488
4 77 359
4 78 565
4 79 270
4 80 696
4 81 897
4 82 440
4 83 665
4 84 232
4 85 746
4 86 757
4 87 418
4 88 516
4 89 437
4 90 713
4 91 566
4 92 310
4 93 491
4 94 479
4 95 249
4 96 910
4 97 832
4 98 130
4 99 992
5 6 362
5 7 433
5 8 84
5 9 773
5 10 618
5 11 370
5 12 758
5 13 428
5 14 637
5 15 630
5 16 565
5 17 167
5 18 621
5 19 647
5 20 669
5 21 216
5 22 306
5 23 256
5 24 440
5 25 332
5 26 434
5 27 442
5 28 229
5 29 137
5 30 783
5 31 383
5 32 680
5 33 473
5 34 257
5 35 438
5 36 685
5 37 450
5 38 697
5 39 263
5 40 420
5 41 537
5 42 338
5 43 779
5 44 476
5 45 164
5 46 579
5 47 198
5 48 778
5 49 832
5 50 299
5 51 464
5 52 144
5 53 128
5 54 506
5 55 700
5 56 432
5 57 784
5 58 156
5 59 526
5 60 545
5 61 561
5 62 284
5 63 468
5 64 736
5 65 456
5 66 794
5 67 134
5 68 296
5 69 664
5 70 260
5 71 370
5 72 358
5 73 391
5 74 194
5 75 790
5 76 220
5 77 297
5 78 145
5 79 285
5 80 194
5 81 400
5 82 774
5 83 165
5 84 373
5 85 720
5 86 378
5 87 668
5 88 143
5 89 208
5 90 537
5 91 867
5 92 248
5 93 692
5 94 63
5 95 305
5 96 419
5 97 421
5 98 563
5 99 848
6 7 713
6 8 436
6 9 806
6 10 926
6 11 317
6 12 941
6 13 122
6 14 915
6 15 944
6 16 927
6 17 499
6 18 906
6 19 917
6 20 695
6 21 221
6 22 63
6 23 109
6 24 631
6 25 344
6 26 776
6 27 745
6 28 550
6 29 227
6 30 1059
6 31 719
6 32 1000
6 33 262
6 34 297
6 35 767
6 36 858
6 37 659
6 38 925
6 39 243
6 40 539
6 41 894
6 42 373
6 43 1019
6 44 165
6 45 437
6 46 797
6 47 186
6 48 1024
6 49 1153
6 50 522
6 51 737
6 52 503
6 53 251
6 54 867
6 55 852
6 56 474
6 57 1112
6 58 517
6 59 584
6 60 811
6 61 822
6 62 128
6 63 730
6 64 1061
6 65 314
6 66 1133
6 67 293
6 68 563
6 69 743
6 70 570
6 71 715
6 72 397
6 73 738
6 74 208
6 75 1068
6 76 521
6 77 98
6 78 499
6 79 205
6 80 435
6 81 735
6 82 843
6 83 516
6 84 199
6 85 982
6 86 736
6 87 781
6 88 243
6 89 479
6 90 848
6 91 963
6 92 401
6 93 837
6 94 299
6 95 403
6 96 758
6 97 783
6 98 544
6 99 1163
7 8 432
7 9 562
7 10 219
7 11 498
7 12 371
7 13 715
7 14 206
7 15 243
7 16 443
7 17 271
7 18 194
7 19 214
7 20 502
7 21 493
7 22 650
7 23 610
7 24 181
7 25 437
7 26 548
7 27 64
7 28 513
7 29 514
7 30 353
7 31 168
7 32 301
7 33 663
7 34 434
7 35 592
7 36 323
7 37 149
7 38 278
7 39 487
7 40 296
7 41 359
7 42 411
7 43 349
7 44 749
7 45 546
7 46 188
7 47 609
7 48 347
7 49 450
7 50 662
7 51 33
7 52 395
7 53 549
7 54 453
7 55 361
7 56 396
7 57 418
7 58 364
7 59 394
7 60 113
7 61 130
7 62 686
7 63 738
7 64 367
7 65 595
7 66 462
7 67 567
7 68 619
7 69 432
7 70 175
7 71 505
7 72 403
7 73 216
7 74 506
7 75 361
7 76 214
7 77 618
7 78 315
7 79 531
7 80 585
7 81 554
7 82 518
7 83 430
7 84 600
7 85 287
7 86 298
7 87 388
7 88 565
7 89 239
7 90 151
7 91 558
7 92 322
7 93 364
7 94 470
7 95 351
7 96 551
7 97 378
7 98 504
7 99 455
8 9 829
8 10 595
8 11 450
8 12 779
8 13 509
8 14 627
8 15 603
8 16 497
8 17 162
8 18 610
8 19 641
8 20 728
8 21 300
8 22 383
8 23 333
8 24 472
8 25 408
8 26 350
8 27 428
8 28 148
8 29 217
8 30 771
8 31 350
8 32 650
8 33 557
8 34 335
8 35 354
8 36 711
8 37 476
8 38 706
8 39 346
8 40 472
8 41 477
8 42 411
8 43 781
8 44 557
8 45 117
8 46 596
8 47 260
8 48 778
8 49 798
8 50 247
8 51 464
8 52 69
8 53 189
8 54 433
8 55 732
8 56 497
8 57 747
8 58 92
8 59 584
8 60 544
8 61 561
8 62 344
8 63 395
8 64 701
8 65 538
8 66 749
8 67 170
8 68 229
8 69 714
8 70 258
8 71 287
8 72 428
8 73 349
8 74 278
8 75 777
8 76 229
8 77 378
8 78 118
8 79 369
8 80 155
8 81 316
8 82 823
8 83 82
8 84 457
8 85 715
8 86 319
8 87 710
8 88 201
8 89 237
8 90 516
8 91 908
8 92 309
8 93 726
8 94 144
8 95 370
8 96 335
8 97 352
8 98 632
8 99 817
9 10 692
9 11 492
9 12 362
9 13 722
9 14 598
9 15 723
9 16 1004
9 17 695
9 18 612
9 19 573
9 20 112
9 21 647
9 22 764
9 23 759
9 24 398
9 25 484
9 26 1077
9 27 624
9 28 964
9 29 746
9 30 659
9 31 724
9 32 770
9 33 581
9 34 559
9 35 1111
9 36 315
9 37 418
9 38 464
9 39 595
9 40 357
9 41 919
9 42 462
9 43 537
9 44 720
9 45 936
9 46 416
9 47 835
9 48 555
9 49 869
9 50 1071
9 51 546
9 52 835
9 53 819
9 54 1012
9 55 265
9 56 354
9 57 870
9 58 813
9 59 248
9 60 535
9 61 525
9 62 869
9 63 1215
9 64 828
9 65 505
9 66 943
9 67 868
9 68 1057
9 69 129
9 70 638
9 71 1023
9 72 437
9 73 772
9 74 681
9 75 670
9 76 632
9 77 722
9 78 749
9 79 617
9 80 967
9 81 1070
9 82 82
9 83 875
9 84 608
9 85 578
9 86 848
9 87 184
9 88 829
9 89 601
9 90 672
9 91 197
9 92 526
9 93 248
9 94 761
9 95 474
9 96 1074
9 97 930
9 98 263
9 99 851
10 11 715
10 12 392
10 13 933
10 14 103
10 15 32
10 16 385
10 17 452
10 18 83
10 19 133
10 20 660
10 21 708
10 22 862
10 23 821
10 24 374
10 25 655
10 26 589
10 27 181
10 28 635
10 29 717
10 30 193
10 31 249
10 32 86
10 33 881
10 34 652
10 35 643
10 36 390
10 37 338
10 38 263
10 39 705
10 40 499
10 41 298
10 42 628
10 43 269
10 44 967
10 45 700
10 46 276
10 47 807
10 48 255
10 49 232
10 50 795
10 51 203
10 52 542
10 53 743
10 54 435
10 55 440
10 56 603
10 57 203
10 58 511
10 59 580
10 60 165
10 61 170
10 62 888
10 63 820
10 64 152
10 65 811
10 66 259
10 67 751
10 68 739
10 69 571
10 70 362
10 71 568
10 72 619
10 73 268
10 74 718
10 75 195
10 76 410
10 77 833
10 78 480
10 79 748
10 80 738
10 81 613
10 82 630
10 83 569
10 84 819
10 85 182
10 86 344
10 87 508
10 88 758
10 89 447
10 90 81
10 91 626
10 92 540
10 93 453
10 94 664
10 95 569
10 96 600
10 97 398
10 98 696
10 99 238
11 12 643
11 13 254
11 14 677
11 15 740
11 16 841
11 17 398
11 18 674
11 19 671
11 20 380
11 21 175
11 22 272
11 23 269
11 24 362
11 25 62
11 26 785
11 27 548
11 28 598
11 29 285
11 30 810
11 31 572
11 32 799
11 33 166
11 34 115
11 35 798
11 36 559
11 37 396
11 38 650
11 39 118
11 40 246
11 41 782
11 42 87
11 43 747
11 44 272
11 45 525
11 46 525
11 47 357
11 48 755
11 49 946
11 50 654
11 51 512
11 52 491
11 53 361
11 54 806
11 55 546
11 56 162
11 57 916
11 58 485
11 59 269
11 60 571
11 61 577
11 62 379
11 63 837
11 64 864
11 65 103
11 66 957
11 67 417
11 68 663
11 69 426
11 70 417
11 71 721
11 72 100
11 73 608
11 74 209
11 75 821
11 76 375
11 77 230
11 78 433
11 79 128
11 80 547
11 81 758
11 82 526
11 83 524
11 84 128
11 85 726
11 86 643
11 87 469
11 88 368
11 89 322
11 90 648
11 91 646
11 92 194
11 93 530
11 94 329
11 95 148
11 96 773
11 97 713
11 98 235
11 99 947
12 13 897
12 14 289
12 15 421
12 16 763
12 17 617
12 18 310
12 19 259
12 20 385
12 21 731
12 22 884
12 23 858
12 24 323
12 25 601
12 26 915
12 27 412
12 28 879
12 29 795
12 30 305
12 31 530
12 32 454
12 33 789
12 34 645
12 35 961
12 36 84
12 37 307
12 38 129
12 39 698
12 40 403
12 41 674
12 42 570
12 43 178
12 44 913
12 45 896
12 46 186
12 47 895
12 48 196
12 49 524
12 50 1021
12 51 341
12 52 755
12 53 851
12 54 797
12 55 109
12 56 483
12 57 536
12 58 725
12 59 394
12 60 281
12 61 264
12 62 957
12 63 1109
12 64 501
12 65 707
12 66 615
12 67 884
12 68 984
12 69 283
12 70 527
12 71 875
12 72 548
12 73 574
12 74 756
12 75 316
12 76 550
12 77 844
12 78 668
12 79 736
12 80 934
12 81 924
12 82 283
12 83 792
12 84 771
12 85 235
12 86 660
12 87 209
12 88 865
12 89 549
12 90 407
12 91 240
12 92 555
12 93 130
12 94 775
12 95 538
12 96 919
12 97 735
12 98 497
12 99 501
13 14 909
13 15 954
13 16 982
13 17 538
13 18 903
13 19 907
13 20 614
13 21 235
13 22 137
13 23 181
13 24 606
13 25 299
13 26 858
13 27 756
13 28 637
13 29 291
13 30 1049
13 31 749
13 32 1012
13 33 151
13 34 281
13 35 854
13 36 813
13 37 637
13 38 898
13 39 228
13 40 497
13 41 940
13 42 330
13 43 995
13 44 50
13 45 531
13 46 771
13 47 286
13 48 1002
13 49 1164
13 50 629
13 51 735
13 52 571
13 53 339
13 54 930
13 55 801
13 56 416
13 57 1127
13 58 580
13 59 519
13 60 803
13 61 811
13 62 245
13 63 836
13 64 1076
13 65 218
13 66 1157
13 67 389
13 68 664
13 69 674
13 70 593
13 71 795
13 72 350
13 73 775
13 74 241
13 75 1058
13 76 544
13 77 131
13 78 549
13 79 185
13 80 535
13 81 820
13 82 767
13 83 590
13 84 127
13 85 967
13 86 786
13 87 721
13 88 334
13 89 497
13 90 859
13 91 891
13 92 394
13 93 784
13 94 365
13 95 376
13 96 841
13 97 841
13 98 460
13 99 1170
14 15 132
14 16 483
14 17 472
14 18 23
14 19 30
14 20 576
14 21 695
14 22 853
14 23 814
14 24 319
14 25 619
14 26 669
14 27 200
14 28 688
14 29 720
14 30 147
14 31 302
14 32 172
14 33 842
14 34 629
14 35 721
14 36 290
14 37 283
14 38 160
14 39 683
14 40 445
14 41 394
14 42 590
14 43 177
14 44 939
14 45 738
14 46 190
14 47 815
14 48 166
14 49 285
14 50 844
14 51 179
14 52 582
14 53 755
14 54 527
14 55 342
14 56 549
14 57 275
14 58 550
14 59 510
14 60 107
14 61 101
14 62 892
14 63 890
14 64 230
14 65 768
14 66 345
14 67 771
14 68 794
14 69 482
14 70 376
14 71 641
14 72 578
14 73 333
14 74 709
14 75 155
14 76 418
14 77 819
14 78 510
14 79 727
14 80 777
14 81 688
14 82 533
14 83 613
14 84 789
14 85 94
14 86 416
14 87 415
14 88 770
14 89 445
14 90 137
14 91 523
14 92 518
14 93 355
14 94 675
14 95 536
14 96 678
14 97 479
14 98 628
14 99 277
15 16 364
15 17 464
15 18 113
15 19 162
15 20 692
15 21 728
15 22 881
15 23 838
15 24 403
15 25 679
15 26 578
15 27 200
15 28 636
15 29 733
15 30 203
15 31 254
15 32 58
15 33 906
15 34 675
15 35 633
15 36 421
15 37 367
15 38 291
15 39 726
15 40 528
15 41 279
15 42 653
15 43 291
15 44 989
15 45 705
15 46 308
15 47 821
15 48 276
15 49 210
15 50 796
15 51 230
15 52 548
15 53 756
15 54 418
15 55 471
15 56 631
15 57 176
15 58 517
15 59 610
15 60 196
15 61 201
15 62 903
15 63 812
15 64 125
15 65 837
15 66 228
15 67 762
15 68 739
15 69 603
15 70 377
15 71 561
15 72 645
15 73 268
15 74 736
15 75 204
15 76 426
15 77 852
15 78 490
15 79 770
15 80 743
15 81 604
15 82 661
15 83 572
15 84 842
15 85 204
15 86 339
15 87 539
15 88 770
15 89 465
15 90 96
15 91 656
15 92 562
15 93 484
15 94 678
15 95 593
15 96 590
15 97 387
15 98 726
15 99 220
16 17 450
16 18 460
16 19 512
16 20 942
16 21 750
16 22 870
16 23 820
16 24 616
16 25 781
16 26 272
16 27 381
16 28 439
16 29 701
16 30 563
16 31 289
16 32 365
16 33 990
16 34 739
16 35 327
16 36 741
16 37 590
16 38 638
16 39 776
16 40 711
16 41 89
16 42 766
16 43 654
16 44 1028
16 45 549
16 46 607
16 47 757
16 48 639
16 49 449
16 50 582
16 51 460
16 52 428
16 53 686
16 54 85
16 55 787
16 56 795
16 57 390
16 58 410
16 59 823
16 60 489
16 61 505
16 62 841
16 63 519
16 64 371
16 65 943
16 66 343
16 67 664
16 68 513
16 69 875
16 70 428
16 71 289
16 72 770
16 73 243
16 74 741
16 75 561
16 76 466
16 77 856
16 78 433
16 79 813
16 80 577
16 81 315
16 82 958
16 83 426
16 84 900
16 85 567
16 86 199
16 87 828
16 88 698
16 89 518
16 90 356
16 91 983
16 92 648
16 93 794
16 94 628
16 95 704
16 96 291
16 97 145
16 98 923
16 99 483
17 18 456
17 19 484
17 20 602
17 21 303
17 22 437
17 23 390
17 24 318
17 25 343
17 26 400
17 27 275
17 28 273
17 29 276
17 30 617
17 31 222
17 32 516
17 33 541
17 34 291
17 35 425
17 36 552
17 37 318
17 38 544
17 39 326
17 40 342
17 41 403
17 42 333
17 43 620
17 44 581
17 45 279
17 46 433
17 47 358
17 48 618
17 49 668
17 50 404
17 51 304
17 52 143
17 53 292
17 54 409
17 55 575
17 56 393
17 57 622
17 58 118
17 59 461
17 60 384
17 61 401
17 62 441
17 63 521
17 64 573
17 65 499
17 66 637
17 67 300
17 68 373
17 69 574
17 70 97
17 71 340
17 72 343
17 73 240
17 74 299
17 75 624
17 76 69
17 77 417
17 78 54
17 79 364
17 80 318
17 81 384
17 82 680
17 83 183
17 84 451
17 85 557
17 86 251
17 87 561
17 88 306
17 89 96
17 90 371
17 91 757
17 92 214
17 93 570
17 94 215
17 95 277
17 96 393
17 97 316
17 98 530
17 99 683
18 19 52
18 20 586
18 21 686
18 22 843
18 23 804
18 24 319
18 25 615
18 26 646
18 27 182
18 28 667
18 29 708
18 30 162
18 31 280
18 32 158
18 33 839
18 34 622
18 35 698
18 36 307
18 37 283
18 38 181
18 39 676
18 40 445
18 41 371
18 42 587
18 43 200
18 44 934
18 45 720
18 46 200
18 47 802
18 48 189
18 49 281
18 50 824
18 51 169
18 52 563
18 53 741
18 54 504
18 55 358
18 56 549
18 57 265
18 58 531
18 59 515
18 60 104
18 61 102
18 62 880
18 63 867
18 64 219
18 65 766
18 66 332
18 67 755
18 68 773
18 69 494
18 70 361
18 71 619
18 72 575
18 73 311
18 74 699
18 75 169
18 76 404
18 77 811
18 78 492
18 79 720
18 80 759
18 81 665
18 82 548
18 83 594
18 84 784
18 85 116
18 86 394
18 87 429
18 88 756
18 89 433
18 90 114
18 91 543
18 92 510
18 93 371
18 94 661
18 95 531
18 96 655
18 97 456
18 98 633
18 99 276
19 20 554
19 21 696
19 22 854
19 23 817
19 24 310
19 25 614
19 26 695
19 27 216
19 28 707
19 29 726
19 30 142
19 31 323
19 32 200
19 33 835
19 34 628
19 35 746
19 36 263
19 37 275
19 38 130
19 39 682
19 40 435
19 41 424
19 42 585
19 43 152
19 44 936
19 45 754
19 46 170
19 47 822
19 48 143
19 49 304
19 50 862
19 51 184
19 52 598
19 53 764
19 54 555
19 55 314
19 56 538
19 57 298
19 58 567
19 59 494
19 60 106
19 61 95
19 62 898
19 63 913
19 64 255
19 65 760
19 66 370
19 67 781
19 68 813
19 69 459
19 70 387
19 71 666
19 72 571
19 73 357
19 74 712
19 75 152
19 76 428
19 77 820
19 78 524
19 79 726
19 80 793
19 81 713
19 82 506
19 83 630
19 84 786
19 85 74
19 86 441
19 87 391
19 88 779
19 89 452
19 90 164
19 91 494
19 92 517
19 93 329
19 94 684
19 95 532
19 96 703
19 97 506
19 98 612
19 99 293
20 21 535
20 22 652
20 23 647
20 24 326
20 25 372
20 26 993
20 27 566
20 28 867
20 29 636
20 30 659
20 31 656
20 32 743
20 33 476
20 34 448
20 35 1024
20 36 319
20 37 353
20 38 463
20 39 483
20 40 260
20 41 860
20 42 351
20 43 548
20 44 614
20 45 832
20 46 386
20 47 724
20 48 564
20 49 857
20 50 967
20 51 492
20 52 739
20 53 709
20 54 942
20 55 277
20 56 243
20 57 851
20 58 719
20 59 143
20 60 497
20 61 490
20 62 757
20 63 1118
20 64 805
20 65 397
20 66 918
20 67 759
20 68 956
20 69 103
20 70 554
20 71 936
20 72 327
20 73 704
20 74 569
20 75 670
20 76 542
20 77 610
20 78 655
20 79 505
20 80 863
20 81 982
20 82 157
20 83 778
20 84 498
20 85 574
20 86 774
20 87 177
20 88 719
20 89 506
20 90 628
20 91 284
20 92 421
20 93 257
20 94 653
20 95 366
20 96 988
20 97 856
20 98 154
20 99 843
21 22 159
21 23 127
21 24 415
21 25 163
21 26 648
21 27 528
21 28 443
21 29 111
21 30 838
21 31 514
21 32 784
21 33 257
21 34 90
21 35 654
21 36 649
21 37 441
21 38 707
21 39 57
21 40 335
21 41 705
21 42 185
21 43 801
21 44 278
21 45 358
21 46 580
21 47 188
21 48 805
21 49 937
21 50 483
21 51 517
21 52 354
21 53 186
21 54 702
21 55 648
21 56 294
21 57 898
21 58 357
21 59 405
21 60 590
21 61 601
21 62 230
21 63 673
21 64 847
21 65 245
21 66 925
21 67 243
21 68 497
21 69 562
21 70 359
21 71 584
21 72 210
21 73 539
21 74 35
21 75 848
21 76 310
21 77 125
21 78 319
21 79 69
21 80 376
21 81 616
21 82 668
21 83 380
21 84 158
21 85 762
21 86 552
21 87 588
21 88 193
21 89 264
21 90 631
21 91 780
21 92 182
21 93 635
21 94 164
21 95 194
21 96 634
21 97 611
21 98 401
21 99 945
22 23 50
22 24 571
22 25 291
22 26 728
22 27 682
22 28 505
22 29 169
22 30 997
22 31 657
22 32 937
22 33 250
22 34 238
22 35 722
22 36 801
22 37 598
22 38 865
22 39 186
22 40 483
22 41 835
22 42 320
22 43 959
22 44 186
22 45 396
22 46 737
22 47 150
22 48 963
22 49 1090
22 50 493
22 51 674
22 52 449
22 53 204
22 54 812
22 55 797
22 56 424
22 57 1049
22 58 461
22 59 535
22 60 748
22 61 760
22 62 121
22 63 699
22 64 998
22 65 287
22 66 1071
22 67 253
22 68 528
22 69 694
22 70 507
22 71 666
22 72 344
22 73 677
22 74 145
22 75 1006
22 76 458
22 77 42
22 78 439
22 79 151
22 80 398
22 81 689
22 82 796
22 83 464
22 84 168
22 85 920
22 86 677
22 87 729
22 88 199
22 89 416
22 90 785
22 91 914
22 92 340
22 93 782
22 94 242
22 95 345
22 96 711
22 97 726
22 98 505
22 99 1100
23 24 542
23 25 278
23 26 679
23 27 639
23 28 457
23 29 119
23 30 959
23 31 611
23 32 894
23 33 277
23 34 215
23 35 674
23 36 776
23 37 567
23 38 833
23 39 167
23 40 461
23 41 786
23 42 304
23 43 926
23 44 231
23 45 350
23 46 706
23 47 110
23 48 930
23 49 1047
23 50 452
23 51 636
23 52 399
23 53 157
23 54 762
23 55 775
23 56 412
23 57 1005
23 58 411
23 59 523
23 60 711
23 61 723
23 62 111
23 63 656
23 64 955
23 65 302
23 66 1025
23 67 209
23 68 484
23 69 681
23 70 463
23 71 617
23 72 329
23 73 630
23 74 106
23 75 968
23 76 414
23 77 57
23 78 391
23 79 141
23 80 354
23 81 640
23 82 786
23 83 414
23 84 184
23 85 884
23 86 628
23 87 712
23 88 153
23 89 374
23 90 742
23 91 901
23 92 308
23 93 761
23 94 193
23 95 321
23 96 662
23 97 676
23 98 504
23 99 1058
24 25 308
24 26 680
24 27 245
24 28 590
24 29 473
24 30 448
24 31 329
24 32 460
24 33 525
24 34 335
24 35 717
24 36 246
24 37 37
24 38 294
24 39 389
24 40 126
24 41 535
24 42 277
24 43 390
24 44 631
24 45 588
24 46 167
24 47 572
24 48 396
24 49 599
24 50 719
24 51 178
24 52 461
24 53 529
24 54 616
24 55 261
24 56 230
24 57 577
24 58 435
24 59 214
24 60 216
24 61 219
24 62 636
24 63 836
24 64 526
24 65 449
24 66 631
24 67 563
24 68 691
24 69 270
24 70 245
24 71 629
24 72 262
24 73 378
24 74 438
24 75 459
24 76 250
24 77 533
24 78 372
24 79 431
24 80 624
24 81 677
24 82 370
24 83 501
24 84 481
24 85 364
24 86 450
24 87 245
24 88 543
24 89 235
24 90 322
24 91 439
24 92 234
24 93 254
24 94 453
24 95 231
24 96 679
24 97 533
24 98 326
24 99 595
25 26 734
25 27 487
25 28 556
25 29 268
25 30 754
25 31 510
25 32 738
25 33 227
25 34 80
25 35 750
25 36 517
25 37 341
25 38 599
25 39 112
25 40 198
25 41 721
25 42 31
25 43 695
25 44 323
25 45 492
25 46 472
25 47 352
25 48 703
25 49 886
25 50 625
25 51 452
25 52 444
25 53 343
25 54 749
25 55 509
25 56 134
25 57 855
25 58 435
25 59 245
25 60 513
25 61 519
25 62 387
25 63 801
25 64 804
25 65 164
25 66 895
25 67 397
25 68 628
25 69 404
25 70 356
25 71 671
25 72 53
25 73 547
25 74 198
25 75 765
25 76 315
25 77 250
25 78 380
25 79 140
25 80 517
25 81 710
25 82 509
25 83 478
25 84 174
25 85 671
25 86 584
25 87 438
25 88 352
25 89 263
25 90 586
25 91 624
25 92 134
25 93 493
25 94 299
25 95 86
25 96 724
25 97 656
25 98 240
25 99 888
26 27 502
26 28 229
26 29 567
26 30 781
26 31 384
26 32 598
26 33 905
26 34 671
26 35 56
26 36 871
26 37 666
26 38 805
26 39 690
26 40 735
26 41 320
26 42 729
26 43 846
26 44 907
26 45 347
26 46 735
26 47 591
26 48 835
26 49 708
26 50 335
26 51 576
26 52 296
26 53 525
26 54 188
26 55 908
26 56 793
26 57 649
26 58 299
26 59 855
26 60 635
26 61 653
26 62 668
26 63 248
26 64 621
26 65 880
26 66 611
26 67 486
26 68 265
26 69 950
26 70 439
26 71 64
26 72 741
26 73 342
26 74 628
26 75 783
26 76 453
26 77 727
26 78 356
26 79 717
26 80 363
26 81 49
26 82 1049
26 83 269
26 84 806
26 85 762
26 86 256
26 87 921
26 88 533
26 89 495
26 90 532
26 91 1103
26 92 613
26 93 909
26 94 494
26 95 676
26 96 22
26 97 192
26 98 930
26 99 739
