100 4950
10 45 609
10 46 690
10 47 785
10 48 860
10 49 968
10 50 391
10 51 444
10 52 457
10 53 512
10 54 584
10 55 653
10 56 737
10 57 806
10 58 901
10 59 989
10 60 505
10 61 519
10 62 544
10 63 587
10 64 637
10 65 721
10 66 799
10 67 878
10 68 969
10 69 1040
10 70 594
10 71 593
10 72 630
10 73 669
10 74 726
10 75 785
10 76 860
10 77 935
10 78 1012
10 79 1086
10 80 706
10 81 718
10 82 724
10 83 757
10 84 816
10 85 865
10 86 922
10 87 1001
10 88 1086
10 89 1126
10 90 771
10 91 791
10 92 806
10 93 857
10 94 908
10 95 945
10 96 1014
10 97 1071
10 98 1141
10 99 1208
11 12 109
11 13 234
11 14 317
11 15 411
11 16 523
11 17 619
11 18 698
11 19 813
11 20 119
11 21 106
11 22 145
11 23 246
11 24 339
11 25 417
11 26 533
11 27 629
11 28 730
11 29 828
11 30 220
11 31 188
11 32 229
11 33 280
11 34 363
11 35 460
11 36 543
11 37 664
11 38 748
11 39 861
11 40 295
11 41 297
11 42 301
11 43 362
11 44 432
11 45 523
11 46 599
11 47 692
11 48 764
11 49 872
11 50 398
11 51 428
11 52 416
11 53 452
11 54 514
11 55 573
11 56 653
11 57 716
11 58 809
11 59 896
11 60 511
11 61 506
11 62 508
11 63 539
11 64 575
11 65 649
11 66 721
11 67 796
11 68 883
11 69 951
11 70 600
11 71 580
11 72 601
11 73 626
11 74 672
11 75 722
11 76 788
11 77 858
11 78 930
11 79 1003
11 80 709
11 81 705
11 82 696
11 83 720
11 84 767
11 85 808
11 86 856
11 87 928
11 88 1009
11 89 1046
11 90 775
11 91 780
11 92 785
11 93 824
11 94 864
11 95 893
11 96 952
11 97 1004
11 98 1069
11 99 1133
12 13 126
12 14 210
12 15 303
12 16 414
12 17 511
12 18 589
12 19 704
12 20 211
12 21 125
12 22 78
12 23 146
12 24 232
12 25 309
12 26 424
12 27 520
12 28 621
12 29 718
12 30 276
12 31 214
12 32 189
12 33 209
12 34 269
12 35 357
12 36 440
12 37 557
12 38 640
12 39 753
12 40 339
12 41 298
12 42 271
12 43 297
12 44 350
12 45 431
12 46 502
12 47 591
12 48 660
12 49 767
12 50 426
12 51 429
12 52 389
12 53 400
12 54 446
12 55 489
12 56 564
12 57 619
12 58 710
12 59 794
12 60 531
12 61 508
12 62 483
12 63 498
12 64 516
12 65 576
12 66 639
12 67 708
12 68 791
12 69 854
12 70 618
12 71 578
12 72 579
12 73 588
12 74 620
12 75 658
12 76 713
12 77 776
12 78 842
12 79 913
12 80 721
12 81 700
12 82 674
12 83 686
12 84 721
12 85 750
12 86 787
12 87 851
12 88 926
12 89 959
12 90 786
12 91 776
12 92 769
12 93 794
12 94 820
12 95 841
12 96 887
12 97 933
12 98 992
12 99 1050
13 14 83
13 15 177
13 16 289
13 17 385
13 18 464
13 19 579
13 20 336
13 21 236
13 22 151
13 23 105
13 24 136
13 25 198
13 26 309
13 27 401
13 28 500
13 29 598
13 30 385
13 31 312
13 32 238
13 33 211
13 34 211
13 35 265
13 36 344
13 37 450
13 38 527
13 39 639
13 40 437
13 41 367
13 42 315
13 43 291
13 44 309
13 45 364
13 46 418
13 47 498
13 48 557
13 49 661
13 50 508
13 51 488
13 52 422
13 53 399
13 54 420
13 55 434
13 56 497
13 57 534
13 58 618
13 59 697
13 60 603
13 61 563
13 62 511
13 63 506
13 64 499
13 65 535
13 66 581
13 67 638
13 68 711
13 69 766
13 70 684
13 71 627
13 72 607
13 73 596
13 74 609
13 75 629
13 76 664
13 77 716
13 78 769
13 79 837
13 80 780
13 81 742
13 82 699
13 83 696
13 84 713
13 85 726
13 86 747
13 87 796
13 88 862
13 89 888
13 90 843
13 91 817
13 92 798
13 93 805
13 94 814
13 95 823
13 96 850
13 97 887
13 98 936
13 99 986
14 15 95
14 16 207
14 17 304
14 18 383
14 19 498
14 20 419
14 21 317
14 22 228
14 23 150
14 24 117
14 25 143
14 26 242
14 27 328
14 28 425
14 29 521
14 30 463
14 31 387
14 32 299
14 33 253
14 34 213
14 35 227
14 36 297
14 37 388
14 38 458
14 39 569
14 40 511
14 41 430
14 42 369
14 43 319
14 44 312
14 45 343
14 46 381
14 47 449
14 48 498
14 49 599
14 50 574
14 51 543
14 52 466
14 53 424
14 54 427
14 55 419
14 56 470
14 57 492
14 58 568
14 59 642
14 60 662
14 61 615
14 62 549
14 63 532
14 64 509
14 65 528
14 66 559
14 67 606
14 68 669
14 69 717
14 70 740
14 71 674
14 72 643
14 73 620
14 74 620
14 75 627
14 76 648
14 77 690
14 78 733
14 79 797
14 80 830
14 81 784
14 82 731
14 83 719
14 84 724
14 85 727
14 86 735
14 87 773
14 88 831
14 89 852
14 90 891
14 91 858
14 92 831
14 93 827
14 94 825
14 95 826
14 96 839
14 97 870
14 98 911
14 99 954
15 16 112
15 17 209
15 18 288
15 19 404
15 20 510
15 21 403
15 22 312
15 23 216
15 24 138
15 25 102
15 26 163
15 27 239
15 28 333
15 29 429
15 30 545
15 31 466
15 32 365
15 33 304
15 34 229
15 35 193
15 36 242
15 37 310
15 38 373
15 39 481
15 40 586
15 41 494
15 42 425
15 43 351
15 44 318
15 45 318
15 46 333
15 47 385
15 48 423
15 49 518
15 50 639
15 51 595
15 52 507
15 53 447
15 54 429
15 55 397
15 56 432
15 57 435
15 58 501
15 59 567
15 60 718
15 61 662
15 62 581
15 63 553
15 64 512
15 65 510
15 66 525
15 67 559
15 68 610
15 69 650
15 70 791
15 71 716
15 72 671
15 73 635
15 74 621
15 75 613
15 76 617
15 77 648
15 78 679
15 79 738
15 80 874
15 81 817
15 82 753
15 83 732
15 84 724
15 85 714
15 86 708
15 87 733
15 88 782
15 89 797
15 90 932
15 91 888
15 92 854
15 93 838
15 94 822
15 95 815
15 96 812
15 97 835
15 98 867
15 99 902
16 17 97
16 18 176
16 19 291
16 20 620
16 21 510
16 22 418
16 23 316
16 24 224
16 25 151
16 26 115
16 27 146
16 28 229
16 29 322
16 30 648
16 31 568
16 32 459
16 33 390
16 34 294
16 35 213
16 36 221
16 37 240
16 38 282
16 39 384
16 40 684
16 41 584
16 42 509
16 43 419
16 44 363
16 45 329
16 46 312
16 47 335
16 48 350
16 49 433
16 50 727
16 51 673
16 52 576
16 53 501
16 54 464
16 55 405
16 56 416
16 57 392
16 58 439
16 59 493
16 60 797
16 61 734
16 62 641
16 63 600
16 64 543
16 65 517
16 66 510
16 67 525
16 68 559
16 69 584
16 70 864
16 71 781
16 72 724
16 73 675
16 74 646
16 75 621
16 76 604
16 77 619
16 78 633
16 79 684
16 80 939
16 81 873
16 82 799
16 83 767
16 84 744
16 85 720
16 86 697
16 87 705
16 88 740
16 89 746
16 90 994
16 91 941
16 92 898
16 93 869
16 94 839
16 95 820
16 96 799
16 97 811
16 98 832
16 99 856
17 18 80
17 19 195
17 20 715
17 21 604
17 22 512
17 23 407
17 24 311
17 25 231
17 26 146
17 27 103
17 28 148
17 29 232
17 30 738
17 31 658
17 32 544
17 33 471
17 34 367
17 35 268
17 36 245
17 37 208
17 38 219
17 39 308
17 40 771
17 41 665
17 42 588
17 43 489
17 44 421
17 45 364
17 46 323
17 47 315
17 48 304
17 49 370
17 50 807
17 51 746
17 52 644
17 53 560
17 54 509
17 55 433
17 56 424
17 57 376
17 58 402
17 59 440
17 60 870
17 61 801
17 62 701
17 63 652
17 64 583
17 65 539
17 66 514
17 67 512
17 68 527
17 69 538
17 70 932
17 71 843
17 72 778
17 73 720
17 74 679
17 75 641
17 76 606
17 77 607
17 78 604
17 79 647
17 80 1001
17 81 927
17 82 846
17 83 807
17 84 772
17 85 736
17 86 700
17 87 692
17 88 714
17 89 712
17 90 1053
17 91 992
17 92 943
17 93 903
17 94 862
17 95 835
17 96 798
17 97 801
17 98 810
17 99 824
18 19 115
18 20 793
18 21 680
18 22 588
18 23 482
18 24 384
18 25 302
18 26 202
18 27 120
18 28 99
18 29 162
18 30 812
18 31 731
18 32 615
18 33 540
18 34 432
18 35 325
18 36 284
18 37 209
18 38 183
18 39 250
18 40 841
18 41 733
18 42 654
18 43 549
18 44 474
18 45 404
18 46 348
18 47 315
18 48 281
18 49 325
18 50 872
18 51 806
18 52 702
18 53 612
18 54 552
18 55 466
18 56 441
18 57 375
18 58 381
18 59 403
18 60 930
18 61 858
18 62 752
18 63 698
18 64 621
18 65 565
18 66 525
18 67 509
18 68 507
18 69 505
18 70 988
18 71 895
18 72 824
18 73 760
18 74 711
18 75 662
18 76 614
18 77 603
18 78 586
18 79 621
18 80 1051
18 81 973
18 82 886
18 83 841
18 84 798
18 85 753
18 86 707
18 87 686
18 88 697
18 89 687
18 90 1101
18 91 1034
18 92 981
18 93 933
18 94 884
18 95 850
18 96 801
18 97 795
18 98 795
18 99 800
19 20 907
19 21 793
19 22 701
19 23 594
19 24 495
19 25 412
19 26 305
19 27 210
19 28 126
19 29 98
19 30 922
19 31 841
19 32 723
19 33 646
19 34 535
19 35 423
19 36 368
19 37 262
19 38 194
19 39 203
19 40 948
19 41 836
19 42 756
19 43 647
19 44 566
19 45 484
19 46 413
19 47 355
19 48 292
19 49 295
19 50 973
19 51 902
19 52 795
19 53 699
19 54 632
19 55 535
19 56 494
19 57 409
19 58 387
19 59 381
19 60 1025
19 61 949
19 62 837
19 63 778
19 64 693
19 65 623
19 66 567
19 67 532
19 68 507
19 69 484
19 70 1078
19 71 981
19 72 903
19 73 832
19 74 773
19 75 714
19 76 649
19 77 622
19 78 585
19 79 607
19 80 1134
19 81 1050
19 82 958
19 83 907
19 84 853
19 85 798
19 86 738
19 87 699
19 88 693
19 89 673
19 90 1181
19 91 1108
19 92 1049
19 93 992
19 94 932
19 95 890
19 96 824
19 97 807
19 98 793
19 99 784
20 21 120
20 22 208
20 23 318
20 24 417
20 25 499
20 26 615
20 27 713
20 28 815
20 29 912
20 30 125
20 31 139
20 32 240
20 33 313
20 34 416
20 35 525
20 36 608
20 37 734
20 38 823
20 39 935
20 40 203
20 41 249
20 42 285
20 43 379
20 44 463
20 45 565
20 46 649
20 47 747
20 48 827
20 49 936
20 50 313
20 51 367
20 52 385
20 53 448
20 54 524
20 55 602
20 56 687
20 57 763
20 58 860
20 59 951
20 60 427
20 61 440
20 62 470
20 63 516
20 64 572
20 65 661
20 66 743
20 67 826
20 68 921
20 69 996
20 70 517
20 71 514
20 72 554
20 73 596
20 74 656
20 75 720
20 76 800
20 77 878
20 78 960
20 79 1035
20 80 628
20 81 639
20 82 647
20 83 682
20 84 744
20 85 797
20 86 858
20 87 941
20 88 1028
20 89 1072
20 90 693
20 91 712
20 92 728
20 93 781
20 94 834
20 95 874
20 96 948
20 97 1007
20 98 1080
20 99 1150
21 22 92
21 23 200
21 24 300
21 25 383
21 26 497
21 27 596
21 28 698
21 29 795
21 30 151
21 31 92
21 32 131
21 33 196
21 34 297
21 35 406
21 36 488
21 37 615
21 38 704
21 39 816
21 40 215
21 41 193
21 42 196
21 43 270
21 44 349
21 45 448
21 46 531
21 47 628
21 48 707
21 49 816
21 50 307
21 51 325
21 52 311
21 53 352
21 54 420
21 55 489
21 56 573
21 57 646
21 58 742
21 59 832
21 60 416
21 61 404
21 62 403
21 63 435
21 64 476
21 65 557
21 66 634
21 67 714
21 68 806
21 69 879
21 70 505
21 71 478
21 72 495
21 73 521
21 74 570
21 75 624
21 76 696
21 77 770
21 78 848
21 79 922
21 80 612
21 81 602
21 82 591
21 83 614
21 84 664
21 85 708
21 86 760
21 87 837
21 88 921
21 89 962
21 90 677
21 91 678
21 92 680
21 93 718
21 94 759
21 95 791
21 96 854
21 97 909
21 98 977
21 99 1044
22 23 110
22 24 209
22 25 292
22 26 407
22 27 505
22 28 607
22 29 705
22 30 235
22 31 161
22 32 111
22 33 138
22 34 219
22 35 321
22 36 404
22 37 528
22 38 616
22 39 729
22 40 287
22 41 227
22 42 194
22 43 225
22 44 287
22 45 377
22 46 455
22 47 549
22 48 624
22 49 733
22 50 363
22 51 356
22 52 312
22 53 324
22 54 375
22 55 428
22 56 508
22 57 571
22 58 665
22 59 754
22 60 463
22 61 434
22 62 405
22 63 420
22 64 442
22 65 509
22 66 576
22 67 650
22 68 738
22 69 806
22 70 548
22 71 503
22 72 502
22 73 511
22 74 545
22 75 587
22 76 647
22 77 714
22 78 785
22 79 858
22 80 649
22 81 625
22 82 597
22 83 609
22 84 645
22 85 677
22 86 718
22 87 786
22 88 865
22 89 901
22 90 714
22 91 700
22 92 692
22 93 716
22 94 743
22 95 766
22 96 816
22 97 865
22 98 927
22 99 989
23 24 100
23 25 183
23 26 297
23 27 396
23 28 497
23 29 595
23 30 332
23 31 252
23 32 150
23 33 107
23 34 125
23 35 214
23 36 298
23 37 420
23 38 507
23 39 619
23 40 370
23 41 281
23 42 219
23 43 186
23 44 214
23 45 287
23 46 356
23 47 447
23 48 518
23 49 626
23 50 426
23 51 393
23 52 321
23 53 295
23 54 320
23 55 349
23 56 420
23 57 473
23 58 565
23 59 650
23 60 512
23 61 466
23 62 407
23 63 401
23 64 397
23 65 443
23 66 498
23 67 564
23 68 645
23 69 709
23 70 590
23 71 527
23 72 503
23 73 492
23 74 507
23 75 532
23 76 576
23 77 635
23 78 697
23 79 768
23 80 682
23 81 640
23 82 594
23 83 592
23 84 610
23 85 628
23 86 654
23 87 712
23 88 784
23 89 815
23 90 744
23 91 715
23 92 694
23 93 701
23 94 711
23 95 723
23 96 756
23 97 798
23 98 853
23 99 908
24 25 83
24 26 198
24 27 296
24 28 398
24 29 496
24 30 428
24 31 347
24 32 235
24 33 167
24 34 98
24 35 129
24 36 211
24 37 325
24 38 410
24 39 523
24 40 461
24 41 361
24 42 288
24 43 214
24 44 196
24 45 232
24 46 282
24 47 364
24 48 428
24 49 535
24 50 505
24 51 457
24 52 369
24 53 314
24 54 310
24 55 305
24 56 363
24 57 398
24 58 484
24 59 565
24 60 580
24 61 523
24 62 445
24 63 421
24 64 393
24 65 412
24 66 449
24 67 503
24 68 574
24 69 631
24 70 652
24 71 578
24 72 536
24 73 507
24 74 504
24 75 510
24 76 535
24 77 583
24 78 633
24 79 701
24 80 736
24 81 681
24 82 621
24 83 606
24 84 608
24 85 610
24 86 621
24 87 664
24 88 727
24 89 752
24 90 794
24 91 753
24 92 722
24 93 713
24 94 708
24 95 709
24 96 724
24 97 758
24 98 803
24 99 851
25 26 116
25 27 214
25 28 315
25 29 413
25 30 510
25 31 429
25 32 314
25 33 241
25 34 143
25 35 92
25 36 154
25 37 252
25 38 332
25 39 444
25 40 540
25 41 435
25 42 359
25 43 268
25 44 221
25 45 217
25 46 240
25 47 306
25 48 360
25 49 463
25 50 578
25 51 522
25 52 426
25 53 356
25 54 330
25 55 296
25 56 334
25 57 349
25 58 425
25 59 501
25 60 646
25 61 583
25 62 493
25 63 458
25 64 412
25 65 408
25 66 426
25 67 467
25 68 527
25 69 575
25 70 714
25 71 632
25 72 580
25 73 538
25 74 520
25 75 511
25 76 518
25 77 553
25 78 591
25 79 655
25 80 790
25 81 728
25 82 659
25 83 634
25 84 623
25 85 612
25 86 608
25 87 637
25 88 691
25 89 710
25 90 847
25 91 797
25 92 759
25 93 739
25 94 721
25 95 713
25 96 712
25 97 737
25 98 774
25 99 813
26 27 99
26 28 201
26 29 298
26 30 620
26 31 538
26 32 419
26 33 341
26 34 231
26 35 123
26 36 108
26 37 147
26 38 218
26 39 330
26 40 644
26 41 532
26 42 453
26 43 347
26 44 275
26 45 221
26 46 198
26 47 227
26 48 260
26 49 357
26 50 671
26 51 604
26 52 501
26 53 414
26 54 364
26 55 295
26 56 301
26 57 281
26 58 339
26 59 405
26 60 728
26 61 658
26 62 555
26 63 506
26 64 439
26 65 405
26 66 395
26 67 413
26 68 453
26 69 488
26 70 788
26 71 698
26 72 632
26 73 575
26 74 539
26 75 508
26 76 489
26 77 506
26 78 525
26 79 580
26 80 855
26 81 782
26 82 701
26 83 664
26 84 635
26 85 607
26 86 583
26 87 592
26 88 631
26 89 641
26 90 907
26 91 846
26 92 799
